subset_date~date;geo_1~localite;geo_2~filet;pie_1~statut_migrateur;subset_1~statut_agronomique;quantity~quantite;IUCN_id;subset_3_x~espece;link~URL;subset_2~iucn_cat
1892-02-22;Lavelanet;f_011;migrateur;auxiliaire;4;22716776;Panurus biarmicus;https://www.iucnredlist.org/species/22716776/87767500;LC
1893-09-14;Gardouch;f_001;inconnu;auxiliaire;5;22680358;Aythya ferina;https://www.iucnredlist.org/species/22680358/155473754;VU
1873-03-13;Gardouch;f_003;reproducteur;susceptible de provoquer des dégats;3;22680455;Bucephala clangula;https://www.iucnredlist.org/species/22680455/132529366;LC
1870-06-03;Peyrissas;f_004;migrateur;auxiliaire;2;22714736;Acrocephalus dumetorum;https://www.iucnredlist.org/species/22714736/111098258;LC
1884-05-27;Peyrissas;f_003;migrateur;non concerné;3;22680317;Sibirionetta formosa;https://www.iucnredlist.org/species/22680317/92855272;LC
1868-05-02;Peyrissas;f_002;migrateur;auxiliaire;3;22694524;Hydroprogne caspia;https://www.iucnredlist.org/species/22694524/155509311;LC
1899-01-03;Gardouch;f_004;inconnu;susceptible de provoquer des dégats;3;22696362;Falco tinnunculus;https://www.iucnredlist.org/species/22696362/93556429;LC
1888-11-27;Lavelanet;f_011;migrateur;auxiliaire;4;22693404;Calidris bairdii;https://www.iucnredlist.org/species/22693404/129653281;LC
1869-10-21;Lavelanet;f_004;reproducteur;auxiliaire;1;22697842;Gavia immer;https://www.iucnredlist.org/species/22697842/132607418;LC
1885-11-26;Lavelanet;f_010;migrateur;susceptible de provoquer des dégats;1;22710259;Oenanthe leucura;https://www.iucnredlist.org/species/22710259/132085979;LC
1878-06-23;Lavelanet;f_010;inconnu;non concerné;3;22708286;Monticola solitarius;https://www.iucnredlist.org/species/22708286/87933903;LC
1902-05-18;Lavelanet;f_003;inconnu;susceptible de provoquer des dégats;4;45100023;Phasianus colchicus;https://www.iucnredlist.org/species/45100023/85926819;LC
1885-09-08;Gardouch;f_005;migrateur;auxiliaire;1;22735965;Periparus ater;https://www.iucnredlist.org/species/22735965/118835425;LC
1880-11-09;Gardouch;f_005;reproducteur;susceptible de provoquer des dégats;3;22721762;Setophaga ruticilla;https://www.iucnredlist.org/species/22721762/94729665;LC
1870-04-18;Lavelanet;f_009;inconnu;susceptible de provoquer des dégats;3;NA;Porzana pusilla;NA;NA
1884-01-22;Lavelanet;f_006;migrateur;susceptible de provoquer des dégats;4;103815402;Riparia paludicola;https://www.iucnredlist.org/species/103815402/94322868;LC
1879-11-29;Gardouch;f_004;migrateur;non concerné;3;103811886;Delichon urbicum;https://www.iucnredlist.org/species/103811886/118748864;LC
1880-12-16;Gardouch;f_005;inconnu;auxiliaire;5;22720969;Emberiza rutila;https://www.iucnredlist.org/species/22720969/94692628;LC
1897-04-11;Lavelanet;f_005;inconnu;non concerné;3;22679946;Branta bernicla;https://www.iucnredlist.org/species/22679946/85966135;LC
1883-01-09;Peyrissas;f_003;reproducteur;non concerné;3;22705011;Lanius cristatus;https://www.iucnredlist.org/species/22705011/93995637;LC
1897-07-28;Peyrissas;f_001;reproducteur;non concerné;5;22693464;Calidris falcinellus;https://www.iucnredlist.org/species/22693464/155481741;LC
1894-05-16;Peyrissas;f_001;migrateur;auxiliaire;3;22681382;Dryocopus martius;https://www.iucnredlist.org/species/22681382/87301348;LC
1901-03-08;Lavelanet;f_004;migrateur;non concerné;4;22735965;Periparus ater;https://www.iucnredlist.org/species/22735965/118835425;LC
1880-06-15;Lavelanet;f_007;migrateur;non concerné;2;22710259;Oenanthe leucura;https://www.iucnredlist.org/species/22710259/132085979;LC
1874-12-11;Lavelanet;f_001;inconnu;susceptible de provoquer des dégats;2;22696092;Hieraaetus pennatus;https://www.iucnredlist.org/species/22696092/93543946;LC
1885-08-02;Lavelanet;f_008;migrateur;non concerné;3;22718644;Prunella atrogularis;https://www.iucnredlist.org/species/22718644/88042898;LC
1883-12-29;Peyrissas;f_002;inconnu;susceptible de provoquer des dégats;3;22694127;Glareola pratincola;https://www.iucnredlist.org/species/22694127/120026910;LC
1887-07-12;Lavelanet;f_003;migrateur;non concerné;4;22709315;Ficedula albicollis;https://www.iucnredlist.org/species/22709315/155539425;LC
1902-10-24;Gardouch;f_005;inconnu;auxiliaire;5;22717285;Melanocorypha calandra;https://www.iucnredlist.org/species/22717285/87485192;LC
1905-01-17;Gardouch;f_004;inconnu;auxiliaire;3;22724354;Molothrus ater;https://www.iucnredlist.org/species/22724354/132175819;LC
1897-08-10;Gardouch;f_005;reproducteur;auxiliaire;4;22717285;Melanocorypha calandra;https://www.iucnredlist.org/species/22717285/87485192;LC
1895-02-27;Lavelanet;f_009;reproducteur;auxiliaire;5;22735965;Periparus ater;https://www.iucnredlist.org/species/22735965/118835425;LC
1909-12-26;Lavelanet;f_009;inconnu;auxiliaire;4;22683740;Merops persicus;https://www.iucnredlist.org/species/22683740/155514718;LC
1894-09-11;Lavelanet;f_005;inconnu;auxiliaire;3;22705011;Lanius cristatus;https://www.iucnredlist.org/species/22705011/93995637;LC
1868-11-07;Lavelanet;f_008;inconnu;susceptible de provoquer des dégats;3;22683740;Merops persicus;https://www.iucnredlist.org/species/22683740/155514718;LC
1908-12-23;Lavelanet;f_002;migrateur;non concerné;5;22697834;Gavia arctica;https://www.iucnredlist.org/species/22697834/132606505;LC
1898-10-07;Peyrissas;f_003;reproducteur;non concerné;3;22720030;Fringilla coelebs;https://www.iucnredlist.org/species/22720030/155432370;LC
1890-06-04;Gardouch;f_002;reproducteur;non concerné;5;22734972;Milvus migrans;https://www.iucnredlist.org/species/22734972/155599376;LC
1895-11-10;Lavelanet;f_006;migrateur;non concerné;3;22683873;Cuculus canorus;https://www.iucnredlist.org/species/22683873/155496731;LC
1873-04-26;Lavelanet;f_002;inconnu;susceptible de provoquer des dégats;3;22680229;Spatula discors;https://www.iucnredlist.org/species/22680229/92850997;LC
1887-05-22;Gardouch;f_003;reproducteur;susceptible de provoquer des dégats;2;22689714;Chordeiles minor;https://www.iucnredlist.org/species/22689714/93244252;LC
1908-05-10;Lavelanet;f_002;reproducteur;auxiliaire;5;NA;Puffinus baroli;NA;NA
1877-10-26;Gardouch;f_006;reproducteur;auxiliaire;3;22692816;Porphyrio alleni;https://www.iucnredlist.org/species/22692816/93370659;LC
1878-01-03;Lavelanet;f_009;inconnu;auxiliaire;2;22680174;Anas rubripes;https://www.iucnredlist.org/species/22680174/92848173;LC
1887-09-10;Peyrissas;f_002;migrateur;susceptible de provoquer des dégats;3;22725044;Acanthis flammea;https://www.iucnredlist.org/species/22725044/155292529;LC
1894-06-19;Gardouch;f_003;inconnu;susceptible de provoquer des dégats;3;22680492;Mergus merganser;https://www.iucnredlist.org/species/22680492/132054083;LC
1898-06-10;Lavelanet;f_003;migrateur;non concerné;3;22697211;Nycticorax nycticorax;https://www.iucnredlist.org/species/22697211/155515762;LC
1878-10-31;Gardouch;f_006;reproducteur;susceptible de provoquer des dégats;2;103845882;Phylloscopus borealis;https://www.iucnredlist.org/species/103845882/87673832;LC
1879-05-04;Gardouch;f_001;inconnu;auxiliaire;1;22710055;Phoenicurus phoenicurus;https://www.iucnredlist.org/species/22710055/155611852;LC
1904-11-14;Lavelanet;f_008;inconnu;non concerné;4;22716776;Panurus biarmicus;https://www.iucnredlist.org/species/22716776/87767500;LC
1904-11-13;Gardouch;f_002;migrateur;susceptible de provoquer des dégats;2;22695028;Elanus caeruleus;https://www.iucnredlist.org/species/22695028/152521997;LC
1873-05-20;Lavelanet;f_001;reproducteur;non concerné;2;22706016;Corvus corone;https://www.iucnredlist.org/species/22706016/118784397;LC
1880-02-08;Gardouch;f_003;inconnu;auxiliaire;4;22678944;Coturnix coturnix;https://www.iucnredlist.org/species/22678944/131904485;LC
1884-03-24;Gardouch;f_001;migrateur;susceptible de provoquer des dégats;2;NA;Porzana pusilla;NA;NA
1895-08-01;Peyrissas;f_003;reproducteur;auxiliaire;3;22714445;Cettia cetti;https://www.iucnredlist.org/species/22714445/111073290;LC
1879-11-08;Gardouch;f_006;reproducteur;auxiliaire;4;22693072;Scolopax minor;https://www.iucnredlist.org/species/22693072/93382120;LC
1909-01-06;Gardouch;f_006;inconnu;non concerné;4;22679603;Callipepla californica;https://www.iucnredlist.org/species/22679603/131906420;LC
1909-06-22;Lavelanet;f_003;reproducteur;non concerné;2;22679946;Branta bernicla;https://www.iucnredlist.org/species/22679946/85966135;LC
1895-07-19;Lavelanet;f_008;inconnu;susceptible de provoquer des dégats;4;22683873;Cuculus canorus;https://www.iucnredlist.org/species/22683873/155496731;LC
1877-10-06;Lavelanet;f_010;inconnu;auxiliaire;1;103815402;Riparia paludicola;https://www.iucnredlist.org/species/103815402/94322868;LC
1878-08-26;Gardouch;f_003;migrateur;auxiliaire;2;NA;Luscinia svecica;NA;NA
1883-04-22;Peyrissas;f_002;inconnu;non concerné;5;22683027;Alcedo atthis;https://www.iucnredlist.org/species/22683027/89575948;LC
1877-08-22;Peyrissas;f_001;inconnu;non concerné;2;22698132;Bulweria bulwerii;https://www.iucnredlist.org/species/22698132/132627626;LC
1900-01-11;Lavelanet;f_007;inconnu;auxiliaire;1;22683740;Merops persicus;https://www.iucnredlist.org/species/22683740/155514718;LC
1904-02-13;Lavelanet;f_004;migrateur;susceptible de provoquer des dégats;2;NA;Acanthis hornemanni;NA;NA
1881-07-24;Gardouch;f_002;reproducteur;auxiliaire;2;61695117;Buteo buteo;https://www.iucnredlist.org/species/61695117/119279994;LC
1892-05-17;Gardouch;f_006;inconnu;non concerné;5;45100023;Phasianus colchicus;https://www.iucnredlist.org/species/45100023/85926819;LC
1878-11-24;Gardouch;f_005;reproducteur;auxiliaire;4;22718505;Anthus godlewskii;https://www.iucnredlist.org/species/22718505/94584095;LC
1883-05-12;Lavelanet;f_002;inconnu;non concerné;4;103815402;Riparia paludicola;https://www.iucnredlist.org/species/103815402/94322868;LC
1893-05-07;Lavelanet;f_003;inconnu;susceptible de provoquer des dégats;2;22694629;Sterna paradisaea;https://www.iucnredlist.org/species/22694629/132065195;LC
1899-05-27;Lavelanet;f_006;reproducteur;susceptible de provoquer des dégats;5;22710055;Phoenicurus phoenicurus;https://www.iucnredlist.org/species/22710055/155611852;LC
1893-05-03;Lavelanet;f_009;inconnu;susceptible de provoquer des dégats;4;22714445;Cettia cetti;https://www.iucnredlist.org/species/22714445/111073290;LC
1894-04-15;Gardouch;f_006;migrateur;susceptible de provoquer des dégats;3;22712427;Petrochelidon pyrrhonota;https://www.iucnredlist.org/species/22712427/94333165;LC
1891-03-09;Lavelanet;f_009;inconnu;susceptible de provoquer des dégats;4;22693158;Limosa lapponica;https://www.iucnredlist.org/species/22693158/111221714;NT
1894-02-23;Peyrissas;f_001;migrateur;auxiliaire;3;22721737;Setophaga striata;https://www.iucnredlist.org/species/22721737/131459482;NT
1901-09-14;Gardouch;f_006;migrateur;non concerné;4;NA;Ichthyaetus audouinii;NA;NA
1873-11-26;Lavelanet;f_008;reproducteur;susceptible de provoquer des dégats;5;22693072;Scolopax minor;https://www.iucnredlist.org/species/22693072/93382120;LC
1900-12-27;Gardouch;f_006;inconnu;susceptible de provoquer des dégats;3;22717285;Melanocorypha calandra;https://www.iucnredlist.org/species/22717285/87485192;LC
1886-10-09;Gardouch;f_001;inconnu;susceptible de provoquer des dégats;4;22698375;Thalassarche melanophris;https://www.iucnredlist.org/species/22698375/132643647;LC
1907-02-24;Peyrissas;f_001;migrateur;auxiliaire;0;22680317;Sibirionetta formosa;https://www.iucnredlist.org/species/22680317/92855272;LC
1876-06-08;Gardouch;f_006;inconnu;auxiliaire;5;22735002;Regulus ignicapilla;https://www.iucnredlist.org/species/22735002/87781502;LC
1871-08-02;Gardouch;f_004;migrateur;non concerné;4;22696092;Hieraaetus pennatus;https://www.iucnredlist.org/species/22696092/93543946;LC
1884-09-12;Lavelanet;f_003;migrateur;non concerné;3;22720990;Emberiza melanocephala;https://www.iucnredlist.org/species/22720990/89314245;LC
1896-11-21;Lavelanet;f_004;inconnu;susceptible de provoquer des dégats;5;NA;Chroicocephalus philadelphia;NA;NA
1903-05-25;Lavelanet;f_009;migrateur;auxiliaire;4;22712252;Hirundo rustica;https://www.iucnredlist.org/species/22712252/137668645;LC
1906-08-22;Peyrissas;f_002;reproducteur;auxiliaire;2;22708146;Bombycilla garrulus;https://www.iucnredlist.org/species/22708146/87399543;LC
1874-03-30;Gardouch;f_006;inconnu;auxiliaire;4;NA;Chroicocephalus ridibundus;NA;NA
1898-11-21;Peyrissas;f_004;inconnu;non concerné;3;22714657;Locustella naevia;https://www.iucnredlist.org/species/22714657/118740792;LC
1894-12-05;Lavelanet;f_005;inconnu;auxiliaire;1;NA;Oceanodroma castro;NA;NA
1900-11-15;Lavelanet;f_002;reproducteur;auxiliaire;3;22735002;Regulus ignicapilla;https://www.iucnredlist.org/species/22735002/87781502;LC
1893-04-28;Gardouch;f_001;migrateur;susceptible de provoquer des dégats;2;61695117;Buteo buteo;https://www.iucnredlist.org/species/61695117/119279994;LC
1877-03-24;Lavelanet;f_008;migrateur;susceptible de provoquer des dégats;4;22720888;Emberiza cirlus;https://www.iucnredlist.org/species/22720888/132004013;LC
1898-06-09;Lavelanet;f_011;migrateur;non concerné;3;22692146;Grus grus;https://www.iucnredlist.org/species/22692146/86219168;LC
1906-05-12;Lavelanet;f_002;reproducteur;auxiliaire;3;22721737;Setophaga striata;https://www.iucnredlist.org/species/22721737/131459482;NT
1886-04-23;Peyrissas;f_002;migrateur;auxiliaire;2;22680462;Bucephala albeola;https://www.iucnredlist.org/species/22680462/92863192;LC
1878-12-11;Lavelanet;f_008;inconnu;auxiliaire;3;22714445;Cettia cetti;https://www.iucnredlist.org/species/22714445/111073290;LC
1893-05-14;Gardouch;f_005;migrateur;auxiliaire;4;22680405;Somateria mollissima;https://www.iucnredlist.org/species/22680405/132525971;NT
1898-01-17;Lavelanet;f_005;migrateur;non concerné;2;22718644;Prunella atrogularis;https://www.iucnredlist.org/species/22718644/88042898;LC
1887-03-25;Gardouch;f_001;inconnu;auxiliaire;3;22694524;Hydroprogne caspia;https://www.iucnredlist.org/species/22694524/155509311;LC
1887-09-15;Lavelanet;f_009;migrateur;non concerné;3;22683027;Alcedo atthis;https://www.iucnredlist.org/species/22683027/89575948;LC
1904-01-17;Lavelanet;f_001;migrateur;auxiliaire;3;22710259;Oenanthe leucura;https://www.iucnredlist.org/species/22710259/132085979;LC
1889-11-10;Lavelanet;f_007;inconnu;auxiliaire;2;22693072;Scolopax minor;https://www.iucnredlist.org/species/22693072/93382120;LC
1902-06-03;Lavelanet;f_003;inconnu;non concerné;2;22680462;Bucephala albeola;https://www.iucnredlist.org/species/22680462/92863192;LC
1891-11-21;Gardouch;f_005;inconnu;auxiliaire;4;22721762;Setophaga ruticilla;https://www.iucnredlist.org/species/22721762/94729665;LC
1880-06-16;Lavelanet;f_010;reproducteur;susceptible de provoquer des dégats;4;22689714;Chordeiles minor;https://www.iucnredlist.org/species/22689714/93244252;LC
1894-06-13;Lavelanet;f_008;migrateur;non concerné;2;22689362;Aegolius funereus;https://www.iucnredlist.org/species/22689362/93228127;LC
1883-12-23;Peyrissas;f_001;migrateur;susceptible de provoquer des dégats;2;22698375;Thalassarche melanophris;https://www.iucnredlist.org/species/22698375/132643647;LC
1885-02-28;Lavelanet;f_003;inconnu;non concerné;3;22732425;Melanitta americana;https://www.iucnredlist.org/species/22732425/132662655;NT
1870-12-14;Lavelanet;f_006;inconnu;susceptible de provoquer des dégats;2;NA;Luscinia svecica;NA;NA
1868-02-25;Lavelanet;f_004;reproducteur;auxiliaire;2;NA;Luscinia svecica;NA;NA
1885-04-03;Peyrissas;f_003;reproducteur;non concerné;4;22694629;Sterna paradisaea;https://www.iucnredlist.org/species/22694629/132065195;LC
1868-04-17;Lavelanet;f_010;inconnu;auxiliaire;4;22697842;Gavia immer;https://www.iucnredlist.org/species/22697842/132607418;LC
1907-10-29;Lavelanet;f_001;migrateur;auxiliaire;2;22694524;Hydroprogne caspia;https://www.iucnredlist.org/species/22694524/155509311;LC
1873-07-15;Peyrissas;f_001;reproducteur;non concerné;2;22693072;Scolopax minor;https://www.iucnredlist.org/species/22693072/93382120;LC
1897-05-28;Lavelanet;f_001;inconnu;non concerné;1;22710055;Phoenicurus phoenicurus;https://www.iucnredlist.org/species/22710055/155611852;LC
1882-08-19;Gardouch;f_003;reproducteur;auxiliaire;3;22696092;Hieraaetus pennatus;https://www.iucnredlist.org/species/22696092/93543946;LC
1892-01-10;Gardouch;f_002;inconnu;non concerné;3;22696362;Falco tinnunculus;https://www.iucnredlist.org/species/22696362/93556429;LC
1890-03-02;Lavelanet;f_005;inconnu;susceptible de provoquer des dégats;1;22680364;Aythya valisineria;https://www.iucnredlist.org/species/22680364/92858752;LC
1876-01-14;Gardouch;f_001;inconnu;auxiliaire;4;22694841;Uria aalge;https://www.iucnredlist.org/species/22694841/132577296;LC
1909-01-10;Peyrissas;f_001;reproducteur;auxiliaire;2;22712427;Petrochelidon pyrrhonota;https://www.iucnredlist.org/species/22712427/94333165;LC
1886-01-05;Peyrissas;f_001;migrateur;auxiliaire;4;22718644;Prunella atrogularis;https://www.iucnredlist.org/species/22718644/88042898;LC
1885-08-24;Peyrissas;f_001;migrateur;non concerné;4;22710259;Oenanthe leucura;https://www.iucnredlist.org/species/22710259/132085979;LC
1897-10-17;Lavelanet;f_007;migrateur;non concerné;2;22724354;Molothrus ater;https://www.iucnredlist.org/species/22724354/132175819;LC
1884-11-23;Lavelanet;f_002;reproducteur;non concerné;4;22721737;Setophaga striata;https://www.iucnredlist.org/species/22721737/131459482;NT
1880-02-08;Gardouch;f_006;reproducteur;non concerné;2;NA;Chroicocephalus ridibundus;NA;NA
1897-07-24;Lavelanet;f_008;migrateur;susceptible de provoquer des dégats;3;62030590;Larus smithsonianus;https://www.iucnredlist.org/species/62030590/155596462;LC
1871-01-30;Gardouch;f_004;inconnu;non concerné;2;103815402;Riparia paludicola;https://www.iucnredlist.org/species/103815402/94322868;LC
1903-06-24;Gardouch;f_003;inconnu;auxiliaire;4;22697834;Gavia arctica;https://www.iucnredlist.org/species/22697834/132606505;LC
